epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
145,244.974,0.68813,0.42976,0.94831,0.90941,0.89254,0.89879,0.63036,1.17531,0.68551,1.16847,0.000874842,0.000874842,0.000874842
146,246.596,0.77504,0.46194,0.97477,0.91508,0.86716,0.91893,0.62438,1.20156,0.68206,1.17725,0.00086934,0.00086934,0.00086934
147,248.206,0.70854,0.44762,0.95923,0.93111,0.88011,0.94311,0.63325,1.19406,0.6978,1.16805,0.000863839,0.000863839,0.000863839
148,249.782,0.7125,0.45574,0.95859,0.92287,0.92551,0.92533,0.6376,1.13919,0.63643,1.14017,0.000858338,0.000858338,0.000858338
149,251.39,0.73218,0.44776,0.97052,0.9426,0.91035,0.9356,0.6421,1.12852,0.66285,1.13616,0.000852837,0.000852837,0.000852837
150,253,0.74663,0.47094,0.96489,0.94059,0.92046,0.94137,0.65107,1.14987,0.65811,1.13594,0.000847336,0.000847336,0.000847336
151,254.672,0.72679,0.4534,0.96485,0.92893,0.92803,0.92836,0.64651,1.18455,0.64522,1.1338,0.000841835,0.000841835,0.000841835
152,256.386,0.69764,0.4449,0.95026,0.93981,0.95053,0.95226,0.65722,1.1583,0.60134,1.11191,0.000836334,0.000836334,0.000836334
153,257.987,0.76162,0.4535,0.95184,0.97742,0.93473,0.95685,0.67187,1.14332,0.58356,1.13266,0.000830833,0.000830833,0.000830833
154,259.574,0.692,0.4415,0.93788,0.94761,0.92803,0.96271,0.67362,1.14208,0.59994,1.15341,0.000825332,0.000825332,0.000825332
155,261.184,0.67331,0.42062,0.93408,0.94113,0.92803,0.94498,0.64966,1.14823,0.60712,1.15572,0.000819831,0.000819831,0.000819831
156,262.807,0.67436,0.42638,0.95466,0.92895,0.91616,0.94276,0.65591,1.1656,0.60675,1.14947,0.000814329,0.000814329,0.000814329
157,264.364,0.69668,0.42529,0.94966,0.90161,0.97437,0.96895,0.67013,1.1372,0.58691,1.13092,0.000808828,0.000808828,0.000808828
158,265.948,0.71508,0.43762,0.9466,0.95545,0.93605,0.97027,0.68384,1.12642,0.57339,1.1327,0.000803327,0.000803327,0.000803327
159,267.568,0.69175,0.43278,0.95862,0.93657,0.96894,0.971,0.68273,1.09863,0.57263,1.1076,0.000797826,0.000797826,0.000797826
160,269.24,0.74296,0.45607,0.94817,0.94966,0.94318,0.9558,0.69051,1.10024,0.58716,1.096,0.000792325,0.000792325,0.000792325
161,270.919,0.70014,0.42103,0.95552,0.94419,0.94318,0.95737,0.67694,1.11767,0.58673,1.10972,0.000786824,0.000786824,0.000786824
162,272.618,0.68652,0.42026,0.93519,0.95095,0.94318,0.96994,0.67681,1.1337,0.5692,1.11939,0.000781323,0.000781323,0.000781323
163,274.258,0.69092,0.45251,0.96226,0.96218,0.94318,0.96799,0.67824,1.13702,0.56704,1.11494,0.000775822,0.000775822,0.000775822
164,275.865,0.70845,0.42432,0.95929,0.93114,0.91288,0.95543,0.65729,1.18455,0.58945,1.12773,0.000770321,0.000770321,0.000770321
165,277.483,0.68689,0.4145,0.93401,0.96402,0.91288,0.92932,0.6278,1.22799,0.58616,1.17784,0.00076482,0.00076482,0.00076482
166,279.088,0.68545,0.43021,0.94214,0.91131,0.92803,0.93524,0.63442,1.19152,0.61082,1.16403,0.000759318,0.000759318,0.000759318
167,280.688,0.72962,0.44885,0.96866,0.89075,0.94776,0.94507,0.64763,1.14734,0.60331,1.1286,0.000753817,0.000753817,0.000753817
168,282.263,0.69866,0.43057,0.95719,0.92619,0.96266,0.9589,0.64741,1.16215,0.59206,1.11386,0.000748316,0.000748316,0.000748316
169,283.913,0.69504,0.4122,0.94197,0.91452,0.96964,0.963,0.65145,1.17155,0.57968,1.11182,0.000742815,0.000742815,0.000742815
170,285.578,0.72302,0.42914,0.94962,0.90973,0.95833,0.94794,0.63692,1.20007,0.59049,1.12276,0.000737314,0.000737314,0.000737314
171,287.247,0.68552,0.4179,0.94046,0.95675,0.92803,0.94694,0.65749,1.14979,0.57946,1.10203,0.000731813,0.000731813,0.000731813
172,288.892,0.69624,0.41248,0.94546,0.94315,0.9056,0.95601,0.66294,1.12085,0.55465,1.09639,0.000726312,0.000726312,0.000726312
173,290.49,0.70214,0.42462,0.96086,0.93456,0.92496,0.95355,0.64668,1.15069,0.55578,1.13329,0.000720811,0.000720811,0.000720811
174,292.04,0.69598,0.40194,0.94586,0.92185,0.91288,0.94036,0.64369,1.17822,0.54495,1.16834,0.00071531,0.00071531,0.00071531
175,293.623,0.66021,0.414,0.92921,0.92273,0.86685,0.91921,0.64853,1.17314,0.56497,1.17608,0.000709809,0.000709809,0.000709809
176,295.22,0.66201,0.41789,0.9385,0.9366,0.88258,0.9447,0.66955,1.16844,0.57406,1.15078,0.000704307,0.000704307,0.000704307
177,296.81,0.68013,0.41214,0.93186,0.93338,0.94057,0.94909,0.66832,1.13602,0.58252,1.13144,0.000698806,0.000698806,0.000698806
178,298.465,0.69032,0.41861,0.93027,0.90971,0.94287,0.95013,0.66565,1.12408,0.58944,1.12122,0.000693305,0.000693305,0.000693305
179,300.151,0.68933,0.42267,0.93303,0.92833,0.95053,0.9531,0.65227,1.14049,0.58338,1.12887,0.000687804,0.000687804,0.000687804
180,301.819,0.66575,0.41569,0.94768,0.89941,0.96647,0.95296,0.66239,1.13956,0.56249,1.1215,0.000682303,0.000682303,0.000682303
